ch	pt	mean	 std	median	outliers	mean_w/o_out	 std_w/o_out	    samples	 #35	 #36	 #37	 #38	 #39	 #40	 #41	 #42	 #43	 #44	 #45	 #46	 #47	 #48	 #49	 #50	 #51	 #52	 #53	 #54	 #55	 #56	 #57	 #58	 #59	 #60	 #61	 #62	 #63	 #64	 #65	 #66	 #67	 #68	 #69	 #70	 #71	 #72	 #73	 #74	 #75	 #76	 #77	 #78	 #79	 #80	 #81	 #82	 #83	 #84	 #85	 #86	 #87	 #88	 #89	 #90	 #91	 #92	 #93	 #94	 #95	 #96	 #97	 #98	 #99	#100	#101	#102	#103	#104	#105	#106	#107	#108	#109	#110	#111	#112	#113	#114	#115	#116	#117	#118	#119	#120	#121	#122	#123	#124	#125	#126	#127	#128	#129	#130	#131	#132	#133	#134	#135	#136	#137	#138	#139	#140	#141	#142	#143	#144	#145	#146	#147	#148	#149	#150	#151	#152	#153	#154	#155	#156	#157	#158	#159	#160	#161	#162	#163	#164	#165	#166	#167	#168	#169	#170	#171	#172	#173	#174	#175	#176	#177	#178	#179	#180	#181	#182	#183	#184	#185	#186	#187	#188	#189	#190	#191	#192	#193	#194	#195	#196	#197	#198	#199	#200	#201	#202	#203	#204	#205	#206	#207	#208
24	 6	 113.77	  16.82	 114.0	 161	 113.89	  8.33	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   1	   1	   1	   0	   0	   0	   0	   0	   0	   0	   3	   1	   0	   3	   0	   1	   0	   0	   4	   4	   1	   2	   2	   1	   5	   8	   5	   1	   4	   4	   3	   3	   4	  10	   9	   7	   3	   6	   9	   2	  11	   4	  16	   1	  12	   7	  16	   3	  13	   9	  17	  23	  17	  35	  39	  26	  48	  54	  83	  37	  62	  66	  31	  22	  22	  23	  17	  18	   8	  12	  10	   2	   7	  11	   7	   2	   6	   5	   9	   4	   4	   6	   4	   3	   1	   6	   2	   1	   2	   2	   3	   3	   4	   2	   4	   1	   2	   2	   3	   0	   1	   1	   0	   0	   2	   1	   2	   1	   1	   1	   1	   0	   1	   0	   1	   2	   0	   1	   0	   0	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   1
24	 7	 115.36	   9.06	 114.0	 147	 114.56	  5.10	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   1	   1	   1	   1	   0	   1	   0	   0	   5	   9	   2	   7	   5	  10	   0	   9	   6	  13	   5	  13	  11	  18	  10	  18	  22	  28	  25	  61	  92	 138	  55	  88	  58	  38	  21	  19	  23	  33	  11	  10	  21	   8	   8	   7	   4	  21	   6	   4	  12	   1	   3	   5	   5	   6	   3	   3	   2	   1	   1	   4	   1	   1	   1	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
25	 0	 118.25	  12.32	 118.0	 162	 118.06	  4.50	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   1	   0	   1	   0	   0	   0	   0	   1	   0	   1	   1	   2	   3	   2	   0	   3	   3	   2	   0	   5	   1	   3	   2	   3	   1	   0	   1	   4	   4	   6	   1	   8	   8	   5	   4	   3	  10	   4	   7	   7	  16	   9	   5	  19	  23	  53	  25	  72	 111	 111	  67	  79	  62	  67	  22	  10	  13	  14	   5	  10	   7	   5	   5	   5	   4	   5	   2	   7	   3	   5	   2	   0	   3	   0	   2	   8	   1	   2	   2	   3	   4	   1	   1	   0	   1	   3	   0	   2	   2	   2	   0	   3	   1	   0	   0	   0	   2	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
25	 1	 118.17	  13.33	 118.0	 161	 118.09	  5.51	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   0	   1	   1	   2	   0	   1	   1	   1	   2	   0	   2	   1	   1	   0	   1	   3	   7	   3	   3	   3	   2	   1	   1	   7	   5	   2	   4	   2	  11	   8	   5	   8	  12	   1	   4	   4	   3	  11	   4	  13	   9	   9	  16	  22	  48	  31	  54	  92	  97	  76	  71	  74	  64	  32	  14	  18	   8	   5	   8	  10	   4	   2	   1	   9	   3	   2	   6	   4	   1	   5	   1	   8	   6	   2	   1	   3	   1	   2	   3	   6	   2	   2	   1	   3	   1	   1	   0	   1	   0	   0	   2	   2	   5	   0	   1	   2	   2	   0	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
25	 2	 119.70	  13.88	 119.0	 183	 119.19	  5.68	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   1	   2	   1	   0	   1	   0	   5	   1	   1	   4	   1	   4	   7	   2	   5	   4	   3	   7	   2	   2	   7	   4	   3	   3	   5	   6	   3	   1	   2	   3	   8	   2	   3	  23	   9	   9	  19	  24	  50	  18	  47	  67	  84	  70	  67	  60	  73	  39	  18	  27	  16	   8	  15	  10	   8	   5	   8	   6	   8	   3	   4	   3	  11	   2	   5	   5	   4	   2	   5	   8	   4	   3	   3	   7	   4	   3	   3	   0	   8	   2	   2	   4	   0	   0	   3	   0	   1	   1	   0	   0	   1	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
25	 3	 120.96	  32.17	 119.0	 180	 119.35	 13.23	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   7	   2	   5	   3	   3	   3	   0	   3	   4	   3	   1	   4	   2	   2	   4	   4	   3	   1	   0	   7	   2	   2	   3	   3	   7	   3	   0	   5	   5	   2	   2	   1	   0	   1	   1	   3	   3	   2	   2	   3	   4	   2	   0	   2	   8	   2	   6	   0	   4	   3	   4	   5	   6	   5	   8	  10	  14	  10	   8	  27	  19	  17	  23	  19	  35	  18	  40	  41	  42	  26	  33	  36	  52	  25	  17	  27	  18	   6	  18	  17	  18	   7	  10	   8	  10	   4	   9	   8	   7	   6	   4	   3	   6	   1	   4	   1	   4	   0	   3	   3	   2	   3	   6	   3	   4	   2	   0	   4	   2	   1	   4	   1	   1	   0	   3	   4	   0	   1	   2	   1	   1	   3	   0	   0	   2	   0	   1	   1	   3	   3	   1	   3	   1	   2	   2	   2	   2	   2	   2	   1	   2	   2	   0	   1	   0	   1	   0	   3	   1	   0	   0	   1	   2	   1	   0	   1	   0	   0	  24
25	 4	 117.26	  15.22	 118.0	 162	 117.67	  6.48	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   1	   1	   0	   0	   0	   0	   1	   0	   0	   2	   0	   0	   0	   0	   1	   2	   0	   0	   1	   4	   3	   2	   1	   3	   2	   1	   2	   2	   1	   1	   3	   1	   2	   4	   1	   3	   1	   3	   6	   3	   0	   8	   7	   5	   2	   6	   7	   6	   5	  15	  13	  11	   9	  11	  22	  13	  19	  18	  24	  47	  24	  55	  90	  84	  61	  42	  65	  62	  21	  18	  25	   7	   3	   8	   9	  12	   6	   6	  11	   5	   4	   7	   3	   4	   3	   1	  10	   6	   3	   4	   1	   4	   0	   3	   1	   2	   2	   0	   2	   0	   1	   1	   0	   2	   0	   1	   0	   1	   0	   0	   1	   1	   1	   1	   0	   0	   0	   0	   1	   1	   0	   1	   0	   0	   0	   0	   0	   1	   0	   1	   0	   0	   0	   0	   0	   0	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1
25	 5	 119.60	  10.59	 118.0	 108	 118.55	  6.22	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   2	   3	   1	   2	   4	   0	   0	   7	   3	   3	   1	   6	   8	   4	   1	  10	   8	  11	   8	  10	  11	  17	   2	  24	  26	  37	  22	  67	 103	 100	  72	  62	  62	  54	  23	  14	  31	  17	  10	  16	  10	  14	   5	   8	  15	   7	   3	   5	   7	   6	   4	   6	   8	   5	   2	   3	   1	   6	   0	   4	   2	   2	   1	   0	   1	   1	   0	   1	   1	   0	   0	   1	   0	   1	   1	   1	   0	   0	   0	   0	   0	   0	   0	   2	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
25	 6	 117.77	  13.97	 118.0	 170	 117.86	  6.69	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   1	   0	   1	   0	   1	   0	   0	   2	   1	   0	   1	   2	   2	   2	   3	   2	   1	   3	   4	   3	  10	   3	   4	   8	   4	   2	   8	   5	   4	   3	  11	  10	  11	   2	  15	   3	  15	  13	  12	   8	  20	   9	  21	  29	  38	  26	  59	  99	  84	  55	  49	  50	  47	  24	  15	  17	  17	   8	  18	  13	  12	   2	   6	  10	   8	   5	   4	   9	   7	   3	   2	   5	   1	   0	   2	   7	   4	   2	   5	   3	   1	   0	   0	   1	   3	   1	   1	   2	   1	   1	   1	   1	   3	   1	   0	   0	   1	   0	   1	   0	   1	   1	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1
25	 7	 119.11	   7.64	 118.0	 106	 118.46	  5.16	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   3	   1	   2	   1	   3	   6	   5	   4	   8	  14	  12	   7	   5	  15	  18	  10	  17	  16	  38	  21	  83	 107	 116	  85	  68	  55	  57	  20	  17	  34	  11	   6	  21	  22	  12	   7	  11	  14	   9	   2	   9	   5	   3	   3	   2	   2	   3	   1	   3	   3	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
26	 0	 141.61	  10.68	 141.0	 130	 141.29	  4.43	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   0	   0	   0	   4	   0	   1	   6	   0	   0	   3	   2	   2	   0	   1	   6	   3	   2	   3	   3	   4	   1	   2	   5	   8	   1	  10	   6	   9	   2	  11	  14	  14	   6	  18	  29	  68	  68	  66	 139	  99	  35	 104	  61	  45	  12	  12	  15	   4	   7	   5	   2	   9	   2	   3	   5	   3	   1	   5	   1	   5	   1	   3	   2	   5	   1	   4	   3	   2	   2	   4	   3	   0	   1	   0	   2	   2	   1	   3	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   1	   0	   1	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0
26	 1	 141.23	  11.34	 141.0	 169	 141.21	  4.37	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   2	   0	   0	   1	   0	   0	   1	   2	   0	   3	   1	   1	   1	   2	   2	   3	   5	   1	   3	   2	   7	   3	   1	   0	   2	   8	   9	   3	   5	  11	   5	   9	   5	  11	   3	  11	   8	  12	   8	  20	  31	  61	  68	  55	 143	 105	  43	  88	  51	  30	  13	  14	  13	  12	   4	   5	   3	   5	   7	   6	   8	   6	   0	   5	   4	   1	   1	   1	   4	   2	   3	   6	   2	   2	   2	   3	   2	   2	   0	   2	   2	   2	   0	   3	   2	   1	   1	   1	   0	   0	   0	   0	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
26	 2	 142.62	  11.66	 142.0	 146	 142.17	  5.55	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   2	   1	   1	   1	   0	   2	   1	   1	   5	   3	   3	   3	   3	   4	   7	   5	   6	   4	   5	   2	   2	   6	   2	   4	   4	   7	   5	   5	   5	   9	  10	   8	  27	  31	  66	  34	  45	 132	  97	  29	  89	  50	  62	  23	  19	  17	   8	   7	   8	   7	  10	   6	   2	  14	   6	   0	  11	   4	   6	   2	   4	   8	   2	   2	   8	   1	   6	   8	   3	   2	   3	   1	   1	   1	   1	   1	   1	   1	   0	   1	   1	   0	   0	   0	   0	   0	   1	   0	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
26	 3	 143.24	  27.82	 141.0	 195	 141.92	 10.04	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   2	   3	   0	   1	   3	   2	   2	   2	   3	   0	   3	   0	   2	   0	   3	   2	   0	   2	   1	   2	   6	   3	   3	   5	   1	   0	   4	   2	   3	   4	   2	   7	   3	   0	   3	   4	   6	   0	   0	   3	   0	   1	   2	   0	   4	   3	   2	   4	   5	   2	   4	   2	   4	   5	   3	   3	   4	   5	   5	  10	  12	  10	  12	  19	  25	  12	  31	  35	  52	  35	  32	  67	  41	  18	  57	  25	  54	   8	  21	  29	  19	  11	  11	  11	   8	  12	   3	  19	   8	   1	   4	   3	   2	   4	   3	   4	   2	   3	   1	   5	   3	   3	   2	   2	   5	   3	   1	   1	   7	   1	   2	   4	   0	   2	   0	   1	   4	   0	   1	   0	   3	   1	   0	   1	   5	   2	   4	   4	   3	   2	   2	   2	   1	   3	   1	   1	   1	   1	  30
26	 4	 140.58	  12.97	 141.0	 128	 140.92	  6.16	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   0	   0	   1	   0	   0	   0	   0	   0	   1	   0	   0	   1	   1	   0	   1	   0	   0	   1	   1	   0	   0	   0	   1	   1	   2	   0	   3	   2	   2	   3	   0	   4	   2	   2	   1	   2	   5	   1	   1	   2	   4	   0	   3	   8	   8	   3	   1	  13	   6	   3	   9	   9	  19	   3	  17	  23	  16	   6	  27	  40	  58	  73	  61	 116	  69	  30	  74	  48	  40	  11	  12	  19	   8	   9	  12	  10	   7	   5	   4	  10	   4	   0	   9	   6	   6	   1	   2	   6	   1	   1	   2	   3	   2	   3	   1	   3	   0	   0	   0	   0	   1	   0	   1	   0	   0	   2	   0	   1	   2	   0	   0	   1	   0	   0	   0	   0	   1	   0	   1	   0	   0	   0	   1	   0	   1	   0	   0	   0	   0	   0	   1
26	 5	 142.55	   8.90	 142.0	 113	 141.83	  5.02	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   0	   0	   0	   0	   0	   0	   1	   0	   2	   0	   0	   3	   2	   2	   1	   2	   5	   3	   3	   3	   7	   0	   6	  10	  12	   4	  13	  17	  17	   9	  18	  30	  49	  64	  73	 131	 110	  33	  87	  34	  46	  12	  26	  25	  18	   7	  10	  14	  11	   7	   5	  10	   3	   1	  10	   8	   3	   0	   7	   6	   3	   0	   1	   2	   2	   2	   1	   0	   0	   0	   1	   0	   0	   0	   2	   1	   0	   0	   0	   0	   0	   0	   2	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
26	 6	 140.94	  11.71	 141.0	 127	 140.91	  6.41	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   2	   0	   1	   0	   0	   0	   0	   1	   1	   1	   1	   3	   4	   1	   1	   2	   3	   2	   8	   4	   3	   3	   3	   6	  15	   1	   4	  10	  12	   5	  10	  10	  21	   7	  13	  14	  16	  18	  21	  29	  60	  63	  60	 117	  75	  30	  80	  36	  36	  11	  17	  20	  16	  12	   6	   5	  17	   8	   4	   8	   2	   1	   7	   3	   4	   3	   4	   7	   4	   1	   3	   1	   1	   1	   0	   4	   1	   1	   1	   1	   2	   3	   0	   2	   1	   1	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   1
26	 7	 141.97	   6.20	 141.0	  59	 141.59	  4.84	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   4	   1	   1	   2	   4	   3	   9	   7	  13	   5	   9	  17	  20	   8	  21	  27	  57	  55	  86	 159	 108	  39	  89	  41	  49	  12	  25	  29	  22	   8	   5	  14	   7	  15	   4	   7	   2	   0	   5	   6	   0	   1	   0	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
27	 0	 117.13	   8.89	 117.0	 107	 116.94	  4.32	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   0	   1	   0	   0	   1	   1	   0	   1	   4	   0	   5	   1	   1	   2	   2	   0	   1	   6	   4	   2	   7	   1	   7	   3	   6	   5	  15	   7	   7	  12	  11	  12	  30	  36	  81	  29	 102	 145	 129	  75	  52	  48	  36	   7	   6	  15	   2	   2	   9	   2	  12	   4	   2	   2	   1	   3	   5	   4	   4	   3	   2	   3	   4	   1	   3	   2	   2	   2	   2	   1	   0	   0	   0	   0	   0	   1	   0	   1	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
27	 1	 116.84	   9.32	 117.0	 209	 117.06	  2.97	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   0	   0	   1	   1	   0	   3	   0	   1	   0	   1	   2	   2	   2	   1	   2	   3	   1	  11	   4	   6	   1	   2	   8	  10	   7	  11	  15	   9	   4	   5	   7	  10	   6	  23	  27	  77	  60	 128	 130	  98	  86	  42	  36	  26	  13	  10	  12	   7	   3	   6	   4	  11	   6	   4	   3	   5	   2	   5	   8	   1	   2	   1	   4	   1	   0	   2	   4	   3	   2	   1	   4	   0	   2	   0	   1	   0	   0	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
27	 2	 117.53	   9.64	 117.0	 159	 117.21	  4.40	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   2	   1	   0	   3	   3	   5	   1	   3	   5	   0	   8	   4	   7	   4	   6	   6	   6	   4	   6	   4	   5	   4	   8	   9	  22	   8	  21	  33	  75	  41	 102	 132	 121	  64	  38	  36	  35	  12	   6	  20	   9	   1	  12	   8	   9	   9	   7	   6	   5	   4	   8	   5	  11	   6	   3	   7	   4	   2	   2	   0	   0	   2	   0	   2	   1	   0	   0	   1	   0	   0	   0	   1	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
27	 3	 118.73	  23.08	 117.0	 190	 117.44	  8.68	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   0	   0	   0	   0	   1	   0	   0	   1	   0	   3	   2	   2	   0	   2	   4	   0	   1	   2	   0	   0	   0	   3	   3	   0	   2	   1	   6	   3	   2	   3	   5	   1	   4	   7	   3	   6	   1	   5	   6	   2	   4	   2	   0	   0	   1	   4	   4	   2	   3	   3	   7	   2	   5	   8	   5	   2	  10	   8	  11	  12	   9	  16	  24	  22	  30	  28	  57	  25	  54	  65	  65	  45	  30	  34	  48	  20	  10	  24	  18	   3	  14	  11	  15	   7	   7	   9	   2	   1	   7	   3	   4	   3	   4	   3	   4	   2	   4	   2	   5	   0	   3	   6	   4	   1	   2	   2	   3	   1	   1	   3	   4	   1	   6	   3	   6	   1	   1	   4	   3	   0	   2	   1	   0	   2	   0	   1	   3	   1	   1	   0	   1	   0	   2	   3	   0	   0	   1	   1	   1	   0	   0	   1	   1	   0	   0	   0	   0	   0	   0	   1	   0	   1	   1	   1	   0	   1	   0	   1	   0	   0	   7
27	 4	 116.20	  10.80	 117.0	 145	 116.62	  4.86	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   0	   0	   1	   1	   1	   1	   0	   0	   0	   2	   5	   1	   1	   2	   6	   0	   5	   0	   2	   3	   0	   5	   4	   5	   3	   5	   7	  10	   7	   8	   9	  11	  16	  10	  24	  16	  13	  34	  42	  64	  39	  94	 137	  85	  65	  48	  33	  26	  17	  11	  15	   8	   4	  12	   6	   8	   2	   9	   8	   8	   2	   4	   1	   5	   1	   1	   5	   1	   1	   1	   1	   1	   0	   0	   1	   2	   0	   0	   1	   2	   0	   1	   0	   0	   0	   1	   0	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
27	 5	 118.03	   7.47	 117.0	  83	 117.53	  4.86	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   0	   0	   0	   0	   1	   0	   0	   0	   3	   1	   2	   5	   2	   3	   7	   4	   7	   2	  12	  10	   6	  19	  19	   8	  23	  25	  67	  47	 115	 131	 119	  60	  48	  39	  40	  15	  19	  25	  13	   9	  12	  10	  17	   3	   6	   7	   5	   4	   7	   3	   3	   2	   1	   4	   0	   0	   1	   1	   0	   0	   1	   1	   1	   0	   0	   0	   0	   0	   2	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
