ch	pt	mean	 std	median	outliers	mean_w/o_out	 std_w/o_out	    samples	 #61	 #62	 #63	 #64	 #65	 #66	 #67	 #68	 #69	 #70	 #71	 #72	 #73	 #74	 #75	 #76	 #77	 #78	 #79	 #80	 #81	 #82	 #83	 #84	 #85	 #86	 #87	 #88	 #89	 #90	 #91	 #92	 #93	 #94	 #95	 #96	 #97	 #98	 #99	#100	#101	#102	#103	#104	#105	#106	#107	#108	#109	#110	#111	#112	#113	#114	#115	#116	#117	#118	#119	#120	#121	#122	#123	#124	#125	#126	#127	#128	#129	#130	#131	#132	#133	#134	#135	#136	#137	#138	#139	#140	#141	#142	#143	#144	#145	#146	#147	#148	#149	#150	#151	#152	#153	#154	#155	#156	#157	#158	#159	#160	#161	#162	#163	#164	#165	#166	#167	#168	#169	#170	#171	#172	#173	#174	#175	#176	#177	#178	#179	#180	#181	#182	#183	#184	#185	#186	#187	#188	#189	#190	#191	#192	#193	#194
24	 1	 129.59	   5.34	 130.0	 116	 129.72	  3.19	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   2	   1	   5	   1	   6	   8	  13	   7	  11	  10	  21	  17	  16	  38	  46	  17	 115	 112	 197	  72	  98	  53	  31	   4	  18	  11	  18	  11	   6	   9	   6	   0	   2	   2	   8	   0	   3	   1	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
24	 2	 129.29	   5.45	 129.0	 137	 129.24	  3.25	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   1	   1	   0	  10	   4	   3	  11	  18	   7	   7	  16	  16	  19	   9	  50	  57	  25	 130	 123	 165	  65	  66	  50	  28	   3	  22	  19	  14	  14	   9	  13	   6	   4	   8	   4	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
24	 3	 129.36	   5.75	 130.0	 141	 129.64	  3.33	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   1	   2	   2	  11	   7	   6	  10	  12	  12	   6	  10	  26	  19	  13	  33	  54	  25	 113	 109	 190	  55	  76	  55	  28	  15	  16	  13	  19	  12	  11	  11	   6	   2	   6	   5	   1	   2	   2	   0	   0	   0	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
24	 4	 129.39	   6.15	 130.0	 167	 129.70	  3.40	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   2	   0	   0	   3	  10	   8	   2	   9	   9	   9	  18	   4	  22	  21	  13	  17	  54	  43	  24	  95	 126	 154	  53	  83	  50	  38	   8	  18	  16	  20	  15	   5	  19	   7	   3	   6	   4	   6	   0	   1	   0	   0	   2	   0	   0	   0	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
24	 5	 129.47	   6.21	 130.0	 161	 129.60	  3.50	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   1	   1	   0	   0	   4	   3	   5	   5	   2	   5	  11	  18	  10	   5	  15	  24	  25	  16	  43	  45	  20	 114	 120	 167	  45	  72	  48	  29	   8	  23	  20	  20	  17	   6	  18	   4	   1	  11	   5	   5	   2	   3	   1	   0	   1	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
24	 6	 129.49	   5.97	 130.0	 149	 129.91	  3.54	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   1	   1	   1	   1	   2	   4	   5	   3	   6	  14	  18	   9	   7	  19	  24	  14	  11	  42	  52	  30	  94	 112	 159	  65	  78	  56	  27	   8	  29	  22	  28	   8	   2	  15	   8	   1	  11	   4	   3	   1	   1	   2	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
24	 7	 129.50	   5.69	 130.0	 139	 129.65	  3.51	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   1	   0	   0	   1	   0	   0	   4	   2	   2	   6	  14	  10	  16	  15	   4	  23	  21	  19	  48	  52	  21	 115	 115	 148	  57	  81	  58	  28	  16	  21	  14	  24	  11	   9	  11	  15	   2	   9	   1	   1	   2	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
25	 0	 173.07	   4.53	 173.0	  64	 173.13	  3.30	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   3	   2	   0	   0	   5	   9	   7	   1	   7	  10	  16	  10	  31	  44	  99	  88	  77	 146	 133	  72	  67	  52	  40	   6	  24	  21	   6	   2	   0	   5	   8	   2	   2	   1	   1	   0	   0	   2	   0
25	 1	 172.79	   4.79	 173.0	 101	 172.72	  3.05	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   3	   3	   1	   3	   2	  16	   5	  17	  21	  12	   4	  29	  31	 107	  83	 112	 182	 118	  49	  49	  37	  36	   8	  11	  10	  10	  13	   4	   6	   5	   4	   0	   4	   1	   1	   0	   0	   2
25	 2	 173.00	   4.81	 173.0	 104	 173.02	  3.28	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   2	   2	   1	   0	   4	   8	  16	   4	  14	  16	  17	   9	  27	  38	  71	 100	  89	 169	 120	  51	  64	  37	  39	  14	  11	  24	  19	   8	   8	   7	   7	   1	   1	   0	   0	   0	   0	   0	   1
25	 3	 172.92	   5.11	 173.0	  19	 172.78	  4.63	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   1	   2	   0	  11	  12	  11	   5	  16	  15	  13	  13	  30	  42	  88	  90	  94	 154	 106	  50	  57	  46	  43	   7	  17	  19	  13	  11	   9	   4	   5	   6	   3	   0	   1	   1	   1	   1	   1
25	 4	 172.78	   5.35	 173.0	  23	 172.75	  4.78	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   1	   5	   2	   1	  11	   4	  10	   6	  18	  30	  25	  12	  33	  36	  82	  82	  71	 179	 120	  45	  44	  26	  32	  16	  19	  27	  19	   9	  10	   6	   5	   2	   3	   4	   1	   0	   0	   1	   1
25	 5	 172.73	   5.37	 173.0	  19	 172.73	  4.84	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   3	   0	   0	   3	   2	   0	   9	   9	   9	   9	   7	  29	  27	  10	  40	  40	  94	  92	  77	 165	 103	  36	  46	  36	  39	   8	  20	  22	  20	   6	  11	   6	  11	   3	   3	   1	   1	   1	   0	   0	   1
25	 6	 172.86	   5.23	 173.0	  16	 172.87	  4.82	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   0	   1	   2	   0	   3	   0	  10	   6	  21	   4	  21	  17	  19	   5	  31	  39	  93	  80	  80	 163	 105	  38	  58	  43	  36	  16	  31	  23	  17	  13	   5	   5	   5	   2	   1	   4	   0	   0	   0	   1	   0
25	 7	 172.83	   4.99	 173.0	  15	 172.77	  4.59	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   1	   1	   1	   0	   6	   6	  10	   7	  14	  29	  22	   7	  42	  44	  90	  76	  77	 165	 113	  42	  59	  41	  41	  20	  17	  17	  14	   6	   9	   4	   7	   2	   4	   3	   1	   0	   0	   0	   0
26	 0	 134.43	   3.52	 134.0	  38	 134.40	  2.87	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   4	   2	   3	   7	  12	   4	  12	  12	  51	  32	  82	 163	 153	  82	 144	  92	  64	  23	  12	  18	   6	   1	  11	   4	   1	   2	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
26	 1	 134.21	   3.73	 134.0	  55	 134.13	  2.75	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   3	   5	   5	  11	  11	   3	  19	  19	  35	  25	  95	 183	 177	  79	 149	  54	  43	  23	  13	  11	   6	   5	  10	   4	   4	   2	   2	   2	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
26	 2	 134.15	   3.68	 134.0	  43	 134.17	  3.06	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   3	   2	   4	  13	  15	   5	  17	  22	  48	  34	  79	 192	 162	  62	 143	  68	  39	  16	  12	  27	  16	   2	  14	   2	   1	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
26	 3	 134.19	   3.84	 134.0	  51	 134.17	  3.05	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   3	   5	   2	  13	  13	   7	  21	  18	  44	  34	  77	 180	 191	  65	 125	  50	  41	  27	  19	  29	   8	   3	  10	   7	   4	   0	   0	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
26	 4	 134.16	   4.18	 134.0	  70	 134.21	  3.13	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   1	   6	   4	   6	  19	  12	   4	  22	  28	  49	  29	  81	 167	 157	  74	 111	  64	  52	  25	  18	  26	  11	   5	  13	   5	   4	   1	   1	   1	   0	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
26	 5	 134.03	   4.15	 134.0	  69	 134.04	  3.12	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   2	   0	   4	   6	   7	  14	  14	   5	  23	  22	  55	  30	  90	 188	 149	  70	 107	  54	  51	  24	  13	  22	  14	   8	  13	   4	   6	   2	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
26	 6	 133.97	   4.08	 134.0	  59	 134.10	  3.21	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   2	   3	   6	   2	   8	  13	  20	   3	  24	  22	  50	  29	 110	 154	 166	  53	 113	  61	  54	  31	  15	  22	  14	   5	   8	   7	   3	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
26	 7	 134.00	   3.78	 134.0	  40	 134.05	  3.19	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   4	   3	   2	  12	  15	   7	  21	  26	  63	  26	  98	 179	 167	  58	 111	  55	  58	  15	  20	  26	  15	   1	  14	   1	   1	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
27	 0	 140.08	   2.64	 140.0	  92	 139.97	  1.91	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   2	  10	  14	   8	  25	  57	 154	 139	 135	 229	  97	  20	  52	  24	  16	   7	   5	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
27	 1	 139.93	   2.72	 140.0	  94	 139.79	  1.86	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   1	   2	  10	  15	   8	  34	  50	 165	 161	 144	 215	  76	  22	  39	  20	  17	   6	   4	   4	   3	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
27	 2	 139.96	   2.68	 140.0	 110	 139.93	  1.87	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   2	  13	  20	  16	  30	  46	 138	 165	 145	 212	  88	  18	  48	  25	  24	   3	   3	   2	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
27	 3	 140.08	   2.81	 140.0	   9	 140.05	  2.66	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   1	   3	  12	  20	  10	  32	  39	 144	 149	 145	 201	 115	  22	  46	  17	  20	   8	   8	   2	   2	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
27	 4	 139.96	   2.95	 140.0	   6	 139.95	  2.84	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   1	   6	  13	  16	  15	  35	  59	 149	 160	 133	 184	  84	  16	  52	  35	  15	   9	  13	   1	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
27	 5	 140.04	   2.89	 140.0	   8	 140.04	  2.76	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   2	   1	   3	  11	  14	  10	  42	  65	 141	 143	 145	 191	  70	  23	  66	  32	  23	   6	   7	   3	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
27	 6	 140.27	   2.84	 140.0	   5	 140.26	  2.76	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   3	  10	  15	  15	  42	  42	 109	 141	 144	 210	  98	  24	  76	  26	  25	   7	   8	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
