ch	pt	mean	 std	median	outliers	mean_w/o_out	 std_w/o_out	    samples	 #74	 #75	 #76	 #77	 #78	 #79	 #80	 #81	 #82	 #83	 #84	 #85	 #86	 #87	 #88	 #89	 #90	 #91	 #92	 #93	 #94	 #95	 #96	 #97	 #98	 #99	#100	#101	#102	#103	#104	#105	#106	#107	#108	#109	#110	#111	#112	#113	#114	#115	#116	#117	#118	#119	#120	#121	#122	#123	#124	#125	#126	#127	#128	#129	#130	#131	#132	#133	#134	#135	#136	#137	#138	#139	#140	#141	#142	#143	#144	#145	#146	#147	#148	#149	#150	#151	#152	#153	#154	#155	#156	#157	#158	#159	#160	#161	#162	#163	#164	#165	#166	#167	#168	#169	#170	#171	#172	#173	#174	#175	#176
23	 2	 113.34	   6.60	 113.0	  77	 112.80	  4.72	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   2	   1	   1	   4	  11	   5	   6	  11	  15	   8	  15	   8	  13	  19	  19	  67	  68	  52	 108	 127	 141	  46	  56	  42	  17	  13	  13	   5	  13	   9	   9	  16	   7	   2	   7	   7	  11	   9	   6	   5	   1	   1	   1	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
23	 3	 111.80	   6.77	 112.0	  80	 111.91	  5.01	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   2	   6	   2	   6	   9	  19	   8	  15	  14	  15	   9	  15	  18	  31	  24	  24	  60	  89	  52	 102	 120	 132	  27	  42	  31	  17	  11	  10	   8	  17	   8	   8	  13	   5	   1	   5	   4	   7	   2	   4	   3	   1	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
23	 4	 111.80	   6.84	 112.0	  88	 112.01	  4.84	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   0	   0	   1	   0	   7	   8	   2	  11	   8	  12	   8	  14	  14	  12	   3	  16	  19	  21	  24	  25	  68	  86	  59	 112	  94	 120	  38	  56	  37	  17	  14	  10	   7	  14	   9	   8	   7	  10	   1	   5	   8	   3	   1	   3	   4	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
23	 5	 112.59	   7.05	 113.0	  98	 112.63	  4.87	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   1	   3	   3	   0	   7	  11	  20	   6	  10	  12	   8	   5	  19	  13	  16	  28	  19	  65	  84	  47	 113	 110	 115	  33	  44	  46	  21	  13	  12	  19	  16	   9	   6	  17	   2	   1	   8	   8	  11	   3	   5	   6	   1	   0	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
23	 6	 112.78	   7.06	 113.0	  88	 112.67	  4.92	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   2	   1	   3	   3	   1	   2	   4	  16	  10	  10	   8	  13	   5	  17	  17	  23	  29	  24	  48	  72	  51	 115	 123	 112	  40	  45	  42	  15	  11	  19	  18	  19	  13	   8	  11	   4	   3	   5	   6	  10	   6	   2	   3	   0	   0	   5	   1	   1	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
23	 7	 112.74	   6.23	 113.0	  55	 112.45	  4.98	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   4	   3	   6	   7	  11	  10	  14	  10	   9	  13	  35	  31	  22	  78	  86	  62	  90	 108	 119	  31	  53	  34	  24	  27	  10	  16	  18	   9	   4	  14	   7	   1	   7	   6	   8	   4	   6	   0	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
24	 0	 154.19	   5.05	 154.0	  93	 153.95	  3.15	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   2	   2	   3	   2	   4	   6	   0	   8	  11	   8	   6	  16	  48	  52	  59	  89	 102	 166	 109	  75	  75	  33	   5	  37	  13	  14	   8	   8	   8	   4	   1	   5	   2	   5	   3	   2	   3	   2	   0	   2
24	 1	 153.06	   5.63	 153.0	 129	 153.24	  3.04	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   2	   0	   0	   3	   6	   5	   3	   1	  11	  13	   6	  16	  10	  15	  10	  16	  40	  70	  72	  79	 127	 159	  99	  53	  62	  25	   6	  23	   5	  15	   5	   7	   9	   3	   3	   6	   5	   3	   1	   0	   2	   1	   0	   0
24	 2	 154.26	   6.03	 154.0	 164	 153.83	  3.11	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   2	   1	   3	   8	   1	  11	   8	   3	  22	  11	  14	   7	  16	  33	  38	  70	  69	 122	 151	 102	  70	  59	  25	   3	  36	  13	   8	   4	  12	  16	   7	   8	  12	   9	  10	  10	   3	   0	   1	   0	   1
24	 3	 152.84	   6.25	 153.0	  71	 152.98	  4.80	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   2	   0	   4	   7	  11	  16	   6	  21	  11	   3	  17	  11	  22	   8	  25	  45	  50	  67	  90	 121	 140	  81	  48	  50	  24	   3	  27	  10	  14	   6	  12	  11	   6	   1	  10	   8	   6	   3	   1	   1	   0	   0	   0
24	 4	 152.83	   6.45	 153.0	  70	 153.22	  4.88	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   3	   0	   0	   1	   1	   3	   7	   3	  16	  10	   8	  13	  10	   3	  19	  15	  13	  11	  25	  39	  52	  80	  81	 119	 146	  69	  42	  61	  18	   3	  26	  16	  18	   6	  18	  11	   8	   3	   6	   3	   8	   3	   0	   1	   0	   0	   0
24	 5	 153.73	   6.55	 154.0	  81	 153.76	  4.75	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   2	   3	   0	   3	   5	  13	  10	   5	   8	   8	   4	  14	  17	  15	  11	  16	  45	  50	  57	  65	 121	 149	  73	  68	  63	  17	   5	  21	  21	  24	   7	  14	  14	   8	   4	  10	   9	   6	   4	   2	   2	   4	   1	   1
24	 6	 153.56	   6.73	 154.0	  77	 153.76	  4.86	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   2	   0	   1	   0	   1	   0	   3	   1	   6	   5	   5	   9	  11	  11	  12	   5	  10	  12	  22	  15	  22	  37	  40	  60	  78	 108	 133	  83	  47	  68	  31	   2	  51	  16	  16	   9	   6	  19	   8	   2	   6	   2	   8	   4	   1	   6	   3	   0	   2
24	 7	 153.78	   5.96	 154.0	  52	 153.67	  4.83	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   2	   0	   2	   8	   7	   3	   7	   6	   3	  14	  21	  15	  18	  30	  47	  54	  61	  69	 115	 146	  85	  48	  52	  27	   5	  39	  16	  17	   8	  14	  15	  13	   3	   8	   7	   4	   4	   5	   0	   0	   0	   1
25	 0	 116.12	   3.92	 116.0	  53	 115.90	  2.78	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   1	   2	   1	   3	   6	   4	   8	  14	  15	  18	  46	  47	 146	  85	 161	 168	 106	  55	  31	  18	  15	  12	   2	  10	   1	   1	   1	   3	  12	   2	   2	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
25	 1	 115.14	   4.33	 115.0	  72	 115.24	  3.00	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   0	   0	   0	   2	   0	   2	   2	   2	  11	   8	  12	  13	   7	  33	  18	  20	  47	  68	 154	 109	 149	 143	  66	  40	  17	  17	  19	   8	   6	   7	   2	   1	   5	   4	   3	   1	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
25	 2	 116.38	   4.75	 116.0	 113	 116.00	  3.03	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   2	   0	   5	   7	  15	  12	  11	  15	  20	  14	  27	  59	 125	  82	 148	 164	  79	  44	  27	  27	  23	  11	  11	  23	  12	   2	   8	   6	  14	   4	   0	   0	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
25	 3	 115.10	   4.95	 116.0	 122	 115.38	  3.20	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   5	   7	   2	   9	  14	  19	  20	  18	  31	  24	  20	  45	  63	 142	  78	 153	 142	  53	  29	  20	  12	  27	  15	   6	  13	   7	   1	   8	   5	   7	   0	   2	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
25	 4	 115.12	   4.92	 116.0	 124	 115.63	  3.10	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   2	   2	   8	   5	  14	  20	  23	  12	  13	  23	  20	  21	  31	  58	 150	  87	 153	 140	  60	  30	  25	  20	  26	   7	  12	  11	   6	   0	   6	   6	   6	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
25	 5	 115.61	   5.19	 116.0	 128	 115.68	  3.28	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   2	   2	   6	   2	  11	  17	  21	   8	  15	  23	  25	  19	  37	  67	 137	  82	 121	 146	  64	  32	  26	  24	  26	  19	   9	  15	  13	   1	   7	   4	   7	   7	   2	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
25	 6	 116.05	   5.11	 116.0	 124	 115.90	  3.24	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   2	   3	   2	   8	   7	  20	  14	  12	  24	  26	  19	  30	  50	 125	  87	 139	 128	  77	  50	  27	  31	  28	  16	   7	  22	  13	   1	   4	   4	   9	   5	   5	   1	   1	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
25	 7	 115.76	   4.49	 116.0	  89	 115.62	  3.26	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   3	   3	   2	  16	  15	  19	  22	  22	  21	  37	  64	 173	  81	 135	 130	  63	  38	  27	  22	  30	  18	   9	  22	   5	   0	   7	   6	   6	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
26	 0	 161.34	   3.61	 161.0	 143	 161.19	  2.05	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   1	   4	   1	   4	   2	   6	  15	  16	  10	  58	  57	   7	 188	 163	 186	  64	  86	  48	  26	   6	  11	   8	   9	   7	   3	   6	   4	   1	   1
26	 1	 160.63	   4.03	 161.0	 169	 160.92	  1.96	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   0	   1	   0	   4	   7	   6	   8	  11	  11	  19	  14	  15	  61	  61	  11	 210	 159	 183	  54	  65	  27	  17	  15	   8	   9	   6	   4	   3	   4	   1	   1	   2
26	 2	 161.62	   4.19	 161.0	 206	 161.27	  1.99	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   3	   6	   4	   6	  17	  19	  11	  18	  40	  44	  15	 176	 172	 158	  69	  63	  57	  18	   7	  18	  19	  23	  14	   7	   7	   3	   2	   3
26	 3	 160.45	   4.28	 161.0	  80	 160.71	  3.22	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   3	   3	   9	  13	   8	  17	  17	  28	  19	  19	  72	  63	   6	 186	 154	 158	  53	  48	  35	  20	   6	  21	  15	  10	   6	   5	   6	   0	   0	   0
26	 4	 160.51	   4.52	 161.0	  87	 160.84	  3.28	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   3	   1	   0	   6	  10	   8	  20	   7	  23	  28	  22	  12	  45	  65	   5	 210	 133	 154	  48	  66	  38	  18	  10	  21	  15	  13	   5	   5	   5	   2	   0	   0
26	 5	 161.18	   4.48	 161.0	  99	 161.12	  3.07	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   3	   9	   8	   9	  15	  10	  20	  18	  20	  47	  54	  11	 180	 127	 169	  65	  74	  42	  25	   9	  23	   7	  23	   8	   7	   5	   4	   1	   5
26	 6	 161.15	   4.61	 161.0	  97	 161.23	  3.16	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   2	   0	   1	   1	   3	   8	  11	  15	   8	  12	  16	  21	  21	  43	  48	   7	 181	 125	 192	  47	  66	  46	  25	  12	  32	   9	  18	  13	   1	   9	   3	   1	   2
26	 7	 161.23	   4.05	 161.0	  63	 161.09	  3.20	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   3	   8	   3	   8	   7	  20	  24	  21	  69	  59	  10	 157	 146	 173	  63	  65	  48	  28	  11	  17	  19	  17	   8	   8	   4	   0	   1	   1
27	 0	 157.81	   3.42	 157.0	  37	 157.63	  2.80	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   4	   1	   2	   7	   7	   4	   7	  31	  65	  89	  80	 215	 140	  20	 159	  62	  51	   5	   8	  13	   8	   6	   9	   1	   0	   3	   1	   0	   0	   0	   0
27	 1	 157.24	   3.53	 157.0	  30	 157.29	  2.96	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   0	   0	   2	   7	   2	   3	  16	   8	   9	  15	  36	  66	  93	  90	 221	 136	  13	 159	  36	  39	   9	  13	  11	   5	   3	   0	   4	   1	   1	   0	   0	   0	   0	   0
27	 2	 157.99	   3.75	 157.0	  46	 157.76	  3.13	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   2	   7	  10	   8	   8	  22	  23	  52	  73	  93	 201	 131	  13	 174	  45	  39	   7	  29	  26	  14	   2	   7	   7	   5	   0	   0	   0	   0	   0	   0
27	 3	 157.09	   3.80	 157.0	   0	 157.09	  3.80	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   2	   3	  13	  24	  26	  18	  23	  27	  79	  78	  81	 198	 117	  16	 144	  47	  41	  11	  24	  12	   8	   1	   5	   1	   0	   0	   0	   0	   0	   0	   0
27	 4	 157.20	   3.97	 157.0	   0	 157.20	  3.97	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   3	   5	   5	  11	  22	  21	  18	  18	  32	  65	  77	  82	 197	 118	   8	 167	  45	  38	   5	  21	  16	  14	   2	   5	   1	   2	   0	   0	   0	   0	   0	   0
27	 5	 157.68	   3.92	 157.0	   1	 157.66	  3.90	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   2	   4	  10	  19	  13	  16	  20	  25	  67	  72	  74	 195	 114	  15	 168	  57	  38	  20	  22	  13	  17	   4	   7	   6	   0	   0	   1	   0	   0	   0	   0
27	 6	 157.75	   4.03	 158.0	  55	 157.85	  3.21	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   1	   0	   0	   1	   3	   2	  10	  14	  20	  16	  16	  20	  62	  71	  79	 177	 129	  10	 166	  66	  50	  23	  19	  11	  10	   1	  11	   5	   2	   2	   0	   0	   1	   0	   0
27	 7	 157.51	   3.52	 157.0	  29	 157.35	  3.14	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   2	   3	  14	  10	  11	  15	  36	  77	 101	  89	 200	 127	   9	 142	  46	  43	  17	  18	  16	  10	   5	   5	   2	   1	   0	   0	   0	   0	   0	   0
28	 0	 106.82	   2.35	 107.0	  67	 106.81	  1.70	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   3	   4	  10	  16	   9	  76	 100	 258	 200	 116	 114	  43	  17	  10	   9	   4	   1	   7	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
