ch	pt	mean	 std	median	outliers	mean_w/o_out	 std_w/o_out	    samples	 #32	 #33	 #34	 #35	 #36	 #37	 #38	 #39	 #40	 #41	 #42	 #43	 #44	 #45	 #46	 #47	 #48	 #49	 #50	 #51	 #52	 #53	 #54	 #55	 #56	 #57	 #58	 #59	 #60	 #61	 #62	 #63	 #64	 #65	 #66	 #67	 #68	 #69	 #70	 #71	 #72	 #73	 #74	 #75	 #76	 #77	 #78	 #79	 #80	 #81	 #82	 #83	 #84	 #85	 #86	 #87	 #88	 #89	 #90	 #91	 #92	 #93	 #94	 #95	 #96	 #97	 #98	 #99	#100	#101	#102	#103	#104	#105	#106	#107	#108	#109	#110	#111	#112	#113	#114	#115	#116	#117	#118	#119	#120	#121	#122	#123	#124	#125	#126	#127	#128	#129	#130	#131	#132	#133	#134	#135	#136	#137	#138	#139	#140	#141	#142	#143	#144	#145	#146	#147	#148	#149	#150	#151	#152	#153	#154	#155	#156	#157	#158	#159	#160	#161	#162	#163	#164	#165	#166	#167	#168	#169	#170	#171	#172	#173	#174	#175	#176	#177	#178	#179	#180	#181	#182	#183	#184	#185	#186	#187	#188	#189	#190	#191	#192	#193	#194	#195	#196	#197	#198	#199	#200	#201	#202	#203	#204	#205	#206	#207	#208	#209	#210	#211	#212	#213	#214	#215	#216	#217	#218	#219	#220	#221	#222	#223	#224	#225	#226	#227	#228	#229	#230	#231	#232	#233	#234	#235	#236	#237	#238	#239	#240	#241	#242	#243	#244	#245	#246	#247	#248	#249	#250	#251	#252	#253	#254	#255	#256	#257	#258	#259	#260	#261	#262	#263	#264	#265	#266	#267	#268	#269	#270	#271	#272	#273
24	 1	 146.78	  38.44	 146.0	 178	 146.18	 12.20	1000   6	   1	   4	   2	   3	   3	   2	   1	   0	   1	   2	   0	   0	   1	   0	   1	   0	   0	   1	   0	   0	   0	   0	   2	   0	   1	   1	   0	   0	   2	   0	   0	   0	   2	   0	   0	   0	   0	   1	   0	   1	   0	   1	   0	   1	   0	   0	   1	   1	   1	   1	   1	   0	   0	   0	   0	   0	   0	   1	   1	   2	   2	   4	   1	   3	   3	   0	   2	   6	   0	   3	   2	   2	   6	   2	   1	   1	   3	   3	   1	   2	   2	   2	   1	   1	   6	   4	   1	   4	   2	   6	   3	   6	  11	   5	   1	   4	   4	   8	   2	  15	  10	  10	   2	  17	  12	  30	  17	  10	  46	  33	  13	  72	  35	  51	  20	  47	  39	  45	  17	  18	  18	  24	  11	   5	  14	  12	   1	  13	   4	   9	   5	   9	   7	   5	   3	   5	   3	   5	   3	   1	   3	   3	   2	   1	   4	   5	   2	   4	   6	   3	   1	   4	   3	   4	   3	   1	   1	   2	   1	   0	   0	   0	   1	   3	   2	   5	   0	   1	   3	   1	   2	   0	   1	   1	   0	   0	   3	   0	   1	   1	   0	   1	   0	   3	   1	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	  22
24	 2	 145.71	  37.56	 146.0	 164	 145.90	 15.45	1000   0	   1	   2	   1	   1	   2	   2	   0	   2	   3	   3	   2	   3	   2	   2	   0	   0	   1	   0	   0	   0	   2	   0	   2	   0	   2	   0	   0	   0	   0	   2	   0	   1	   0	   1	   0	   2	   0	   0	   0	   3	   2	   2	   0	   0	   2	   1	   1	   0	   2	   2	   1	   2	   2	   0	   1	   3	   1	   1	   1	   1	   1	   5	   1	   1	   2	   4	   0	   3	   2	   2	   2	   5	   4	   4	   0	   3	   4	   1	   2	   4	   2	   3	   1	   6	   4	   2	   2	   4	   5	   6	   3	   4	   5	   6	   3	   7	   5	  13	   3	   7	  14	  10	   2	  14	  11	  18	  19	  24	  36	  33	  10	  42	  45	  56	  16	  43	  40	  22	  19	  17	  13	  20	  13	  12	  17	   6	   2	  11	   6	  18	  10	  10	   7	   2	   4	   6	   8	   5	   5	   1	   8	   3	   4	   2	   2	   6	   4	   1	   2	   2	   1	   2	   3	   4	   2	   0	   0	   1	   2	   2	   1	   5	   3	   1	   2	   2	   0	   4	   1	   5	   2	   3	   3	   1	   2	   1	   1	   3	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   2	   0	   0	   1	   1	   0	   0	   2	   1	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   1	   1	   0	   2	   0	   0	   0	   0	   1	   1	   0	   0	   0	   1	   0	   1	   0	   1	   0	   1	  12
24	 3	 145.74	  32.74	 145.0	 157	 144.83	 15.97	1000   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   0	   0	   1	   1	   1	   1	   1	   1	   1	   1	   1	   0	   0	   2	   1	   1	   0	   3	   0	   1	   1	   3	   0	   0	   1	   2	   2	   0	   1	   2	   1	   0	   0	   2	   2	   0	   2	   1	   3	   2	   1	   0	   1	   0	   3	   1	   4	   0	   3	   0	   2	   0	   0	   4	   2	   1	   6	   1	   2	   2	   4	   4	   1	   6	   5	   1	   4	   2	   5	   3	   7	   2	   3	   7	   2	   5	   3	   5	  12	  12	   5	   5	   6	   4	   5	   5	   6	   3	  10	  13	   9	   3	  14	  17	  20	  21	  24	  40	  37	  11	  51	  32	  34	  22	  47	  42	  21	  23	  10	  19	  15	   6	   6	  11	  10	   2	  16	   9	  14	   5	  12	   6	   4	   4	   8	   7	   5	   3	   2	   4	   2	   1	   0	   6	   3	   3	   5	   0	   3	   5	   4	   4	   0	   4	   3	   5	   0	   0	   1	   4	   2	   2	   1	   0	   3	   2	   3	   2	   1	   3	   0	   3	   1	   1	   2	   2	   4	   2	   1	   2	   2	   2	   0	   0	   0	   0	   0	   0	   1	   1	   1	   1	   1	   0	   0	   0	   0	   1	   2	   0	   2	   0	   0	   0	   1	   0	   2	   0	   2	   0	   0	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   0	   0	   0	   1	   7
24	 4	 146.64	  34.61	 146.0	 170	 145.49	 17.72	1000   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   0	   0	   0	   3	   0	   0	   1	   1	   2	   2	   2	   1	   2	   0	   2	   0	   2	   2	   0	   1	   1	   1	   0	   1	   1	   0	   1	   2	   0	   1	   3	   0	   0	   2	   2	   3	   1	   2	   2	   1	   3	   0	   1	   2	   0	   2	   1	   1	   3	   1	   4	   0	   5	   1	   2	   4	   5	   0	   2	   6	   0	   2	   5	   0	   4	   5	   3	   3	   2	   2	   3	   1	   3	   2	   2	   6	   4	   3	   5	  11	   5	   8	   4	  13	   8	   1	   7	   6	   7	   5	   7	   9	  10	   4	  10	  12	  23	  15	  15	  46	  28	  13	  50	  25	  49	  16	  42	  41	  25	  10	  16	   9	  19	  12	   7	  15	  10	   1	   9	   6	  10	   6	   9	   9	   3	   1	   5	   7	   7	   8	   7	   6	   2	   4	   4	   4	   5	   2	   1	   5	   2	   1	   4	   0	   4	   4	   3	   1	   2	   2	   1	   4	   0	   2	   5	   3	   1	   2	   3	   0	   3	   3	   3	   5	   1	   0	   2	   3	   3	   0	   1	   5	   2	   3	   2	   3	   5	   2	   1	   1	   2	   1	   1	   2	   3	   1	   2	   1	   1	   0	   0	   3	   0	   1	   0	   1	   0	   0	   1	   0	   1	   1	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   1	   0	   0	   1	   0	   0	   0	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   1
24	 5	 146.15	  31.93	 146.0	 116	 145.31	 20.94	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   0	   0	   0	   0	   0	   1	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   2	   1	   3	   1	   0	   0	   2	   2	   2	   4	   1	   2	   2	   1	   1	   4	   3	   0	   2	   4	   2	   0	   5	   0	   2	   3	   0	   5	   6	   0	   4	   2	   2	   3	   1	   3	   4	   3	   3	   5	   3	   2	   2	   2	   4	   7	   3	   4	  11	   4	   7	  10	   4	   4	   2	   4	   6	   5	   2	   7	  11	   2	   5	   7	  10	   4	   6	  14	   9	   3	  20	  13	  17	  15	  23	  33	  30	  14	  42	  29	  57	  21	  38	  33	  21	  17	  12	  15	  15	   7	   4	  13	  10	   0	  11	   6	   8	   6	   9	   8	   6	   2	   6	   4	  11	   7	   1	   5	   8	   4	   5	   5	   6	   1	   3	   5	   2	   2	   4	   4	   5	   1	   1	   5	   4	   0	   1	   5	   5	   2	   1	   6	   3	   2	   5	   0	   1	   2	   1	   2	   3	   1	   1	   1	   2	   0	   0	   1	   0	   1	   5	   2	   5	   2	   0	   3	   0	   1	   0	   2	   1	   1	   1	   1	   1	   0	   2	   1	   2	   0	   1	   0	   2	   0	   1	   0	   0	   1	   0	   0	   2	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   1
24	 6	 145.35	  30.61	 145.0	 103	 145.34	 21.26	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   1	   0	   2	   1	   0	   0	   2	   0	   3	   0	   4	   1	   5	   2	   0	   2	   4	   0	   5	   3	   1	   0	   1	   3	   2	   3	   1	   4	   4	   2	   1	   5	   3	   0	   2	   2	   4	   1	   3	   5	   6	   0	   4	   5	   6	   2	   0	   4	   3	   4	   6	   2	   6	   5	   3	   3	   3	   4	   6	   5	  11	   7	   4	   6	   8	   1	   6	   6	  17	   8	   8	  14	   9	   4	  10	   6	  17	  26	  20	  30	  44	  13	  44	  34	  41	  23	  32	  32	  17	  14	  14	  12	  12	  10	   7	  15	   3	   7	  18	   6	  16	   7	  10	   6	   7	   1	   7	   6	   5	   7	   4	  10	   7	   4	   2	   6	   5	   1	   5	   1	   4	   2	   2	   4	   4	   1	   3	   5	   4	   0	   1	   1	   6	   6	   3	   5	   3	   0	   1	   2	   3	   3	   0	   2	   1	   0	   1	   1	   1	   2	   3	   1	   4	   2	   0	   4	   1	   0	   0	   1	   1	   0	   3	   0	   2	   0	   1	   0	   1	   0	   1	   1	   0	   0	   2	   1	   1	   1	   0	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
24	 7	 145.53	  28.26	 145.0	  91	 146.00	 20.41	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   0	   0	   0	   0	   3	   0	   1	   0	   1	   0	   3	   1	   1	   1	   0	   0	   2	   5	   4	   4	   6	   1	   5	   1	   1	   1	   6	   0	   0	   6	   4	   2	   4	   1	   1	   1	   1	   4	   2	   0	   5	   5	   3	   3	   4	   1	   3	   4	   0	   2	   7	   2	   2	  11	   3	   2	   4	   7	   7	   3	   9	  10	   6	   4	   5	  11	  16	   5	  11	  20	   9	   7	  18	   8	  25	  18	  19	  29	  38	  18	  51	  31	  44	  14	  31	  32	  23	  14	  14	  12	  15	  10	   5	  11	   7	   0	  11	  15	  13	   3	   7	  15	   7	   3	   6	   7	  10	   6	   3	   8	   3	   5	   2	   8	   5	   2	   4	   7	   4	   3	   4	   4	   3	   4	   3	   3	   2	   1	   2	   6	   5	   3	   3	   3	   2	   2	   1	   2	   2	   1	   0	   3	   3	   1	   1	   1	   0	   1	   1	   2	   0	   1	   1	   1	   3	   1	   0	   3	   0	   1	   0	   2	   1	   0	   0	   0	   1	   0	   1	   0	   2	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
25	 0	 174.75	  28.57	 174.0	 157	 173.78	  7.88	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   1	   2	   0	   0	   0	   0	   0	   2	   1	   1	   0	   1	   1	   2	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   0	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   3	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   0	   1	   2	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   1	   1	   0	   0	   1	   0	   0	   0	   0	   0	   4	   2	   1	   0	   2	   1	   6	   6	   3	   3	   3	   8	   5	   5	   1	   4	   9	   5	   2	  11	   8	   0	  14	   6	   7	   6	  18	  21	  17	   8	  26	  26	  66	  41	  47	  73	  56	  34	  60	  48	  41	  22	  29	  30	  13	  17	   3	  11	  13	   7	   9	   5	   4	   2	   3	   6	   7	   2	   5	   4	   5	   2	   5	   3	   3	   1	   0	   3	   2	   0	   3	   0	   3	   1	   0	   1	   1	   0	   2	   0	   1	   1	   0	   2	   1	   0	   1	   1	   1	   0	   0	   0	   2	   0	   1	   1	   1	   0	   1	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	  19
25	 1	 174.33	  31.51	 174.0	 190	 174.10	  9.06	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   4	   0	   1	   3	   0	   0	   0	   0	   1	   0	   0	   2	   0	   2	   2	   1	   2	   0	   1	   0	   0	   0	   1	   0	   2	   0	   2	   1	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   2	   1	   0	   0	   0	   1	   0	   0	   2	   0	   0	   0	   0	   0	   1	   1	   1	   0	   0	   1	   1	   1	   0	   0	   1	   1	   0	   0	   1	   3	   4	   0	   2	   5	   8	   2	   3	   4	   1	   0	   3	   4	   8	   4	   1	   2	   3	   2	   5	   2	   4	   5	   7	  12	   7	   0	   9	   5	  14	   8	   7	  23	  11	  14	  22	  31	  60	  30	  42	  68	  62	  24	  36	  52	  48	  12	  32	  26	  12	   9	   7	   5	  18	   9	  10	  10	   7	   0	   0	   5	   9	   6	   4	   4	   2	   2	   5	   4	   8	   2	   4	   5	   6	   1	   2	   4	   1	   0	   2	   4	   3	   0	   0	   1	   2	   2	   0	   0	   1	   0	   3	   1	   3	   0	   2	   1	   1	   1	   0	   0	   0	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   1	   0	  23
25	 2	 173.57	  30.32	 174.0	 158	 173.99	 12.36	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   2	   0	   0	   1	   0	   0	   0	   0	   1	   0	   1	   1	   1	   3	   1	   0	   1	   2	   1	   1	   2	   3	   2	   0	   1	   0	   1	   0	   1	   0	   1	   0	   0	   0	   0	   0	   0	   2	   2	   1	   0	   0	   2	   0	   0	   1	   0	   0	   1	   1	   1	   1	   1	   1	   2	   1	   1	   4	   0	   1	   2	   4	   2	   0	   2	   1	   2	   1	   0	   6	   1	   0	   3	   1	   5	   3	   2	   5	   3	   3	   6	   4	   5	   1	   4	   3	   1	   4	   2	   5	  10	   7	   9	  10	   4	   0	  10	   9	   3	   7	  17	  21	  15	  10	  17	  27	  47	  35	  31	  65	  46	  37	  41	  39	  28	  17	  25	  25	  18	  11	  12	   7	  23	   6	   4	  13	  10	   7	   2	   6	   8	   5	  10	   8	   3	   3	   3	   1	   6	   3	   1	   2	   2	   2	   1	   2	   5	   3	   4	   6	   4	   2	   1	   3	   3	   3	   5	   2	   1	   2	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   1	   0	   0	   1	   0	   1	   0	   0	   0	   2	   0	   0	   0	   1	   0	   0	   0	   0	   0	   2	   2	   1	   0	   0	   0	   0	   0	   1	   0	   1	   1	   1	   0	   0	   0	   2	  12
25	 3	 173.82	  25.67	 173.0	 137	 173.27	 13.39	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   0	   1	   1	   0	   0	   0	   0	   1	   2	   0	   2	   1	   2	   0	   0	   0	   1	   0	   3	   1	   0	   0	   0	   4	   0	   0	   2	   2	   1	   1	   1	   0	   3	   3	   0	   1	   0	   2	   2	   4	   1	   1	   1	   1	   2	   2	   1	   2	   1	   2	   3	   3	   2	   4	   3	   1	   6	   0	   5	  10	   7	   3	   4	  13	   3	   3	   3	   7	  10	  10	   7	  14	   7	   0	   9	   5	  11	   5	  13	  18	  18	  11	  16	  38	  46	  36	  28	  61	  48	  32	  45	  37	  38	  11	  10	  28	  10	  10	  14	  10	  12	  10	   7	  15	   6	   5	   2	  11	   9	   3	   4	   5	   4	   5	   3	   3	   8	   4	   2	   3	   4	   1	   7	   4	   3	   2	   1	   2	   1	   4	   1	   5	   2	   1	   3	   4	   3	   3	   1	   2	   1	   0	   2	   0	   1	   1	   0	   1	   0	   1	   1	   2	   0	   0	   1	   0	   1	   1	   2	   1	   1	   0	   0	   1	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   1	   0	   0	   1	   2	   5
25	 4	 174.65	  27.15	 174.0	 147	 174.20	 14.95	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   0	   0	   0	   0	   1	   0	   2	   0	   1	   0	   0	   1	   1	   0	   4	   0	   3	   0	   0	   4	   1	   0	   3	   0	   1	   1	   0	   1	   1	   3	   2	   1	   0	   1	   0	   2	   2	   0	   1	   1	   5	   3	   1	   4	   1	   1	   1	   0	   0	   5	   1	   5	   1	   0	   2	   6	   8	   3	   5	   5	   3	   0	   5	   2	   6	   0	   2	   3	   4	   5	   6	   7	  13	   5	   7	   8	  12	   1	  15	   9	  13	   2	   7	  22	  14	   4	  17	  22	  44	  33	  29	  62	  45	  30	  24	  41	  47	  11	  19	  20	  13	  18	   9	   9	  13	   7	   7	  12	   7	   6	   5	   5	   5	   4	  12	  12	   6	   3	   5	   3	   3	   5	   4	   5	   4	   1	   3	   2	   5	   3	   4	   3	   1	   1	   1	   4	  10	   1	   1	   4	   3	   0	   2	   3	   2	   3	   4	   6	   6	   2	   1	   2	   3	   3	   1	   1	   1	   0	   1	   1	   1	   1	   0	   1	   0	   1	   1	   1	   0	   1	   0	   0	   0	   1	   0	   1	   0	   1	   0	   0	   0	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   1
25	 5	 174.24	  24.69	 173.0	 121	 173.64	 15.92	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   2	   0	   0	   0	   0	   1	   0	   0	   1	   1	   0	   1	   4	   0	   1	   3	   2	   2	   4	   1	   3	   0	   4	   1	   2	   1	   3	   1	   1	   2	   6	   3	   3	   3	   5	   3	   3	   5	   3	   4	   2	   4	   4	   2	   6	   5	   8	   0	   6	  14	   4	   3	   9	   6	  11	   8	   7	   3	   6	   0	  15	   8	  12	   5	  15	  18	  12	   9	  25	  18	  48	  41	  34	  54	  39	  26	  42	  35	  34	  15	  17	  14	   6	  12	  12	   9	  22	   8	   1	  10	  10	   2	   2	   5	  11	   6	   9	  12	   3	   8	   8	   2	   6	   6	   3	   8	   3	   0	   4	   1	   6	   5	   2	   7	   4	   4	   2	   2	   1	   2	   2	   4	   0	   0	   3	   2	   1	   3	   4	   3	   3	   0	   1	   1	   3	   1	   2	   3	   1	   2	   1	   1	   0	   0	   1	   3	   0	   0	   0	   2	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   1
25	 6	 173.70	  23.49	 173.0	  83	 173.86	 17.25	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   2	   1	   0	   1	   2	   0	   0	   1	   2	   4	   1	   2	   4	   3	   3	   1	   1	   3	   4	   1	   0	   2	   0	   3	   2	   4	   1	   4	   5	   3	   1	   6	   4	   7	   3	   2	   6	   1	   4	   7	   3	   5	   3	   8	   4	   7	   8	   2	   5	   8	   5	  11	   9	  10	   0	  24	   8	  14	   4	  10	  17	  13	   7	  24	  21	  41	  32	  33	  62	  51	  22	  38	  23	  39	  12	  14	  18	  17	   7	  17	   9	  17	  10	   6	  12	  13	   6	   3	   6	   9	   4	  13	  13	   8	   2	   3	   1	   3	   5	   6	   5	   5	   3	   4	   4	   3	   2	   5	   6	   4	   5	   1	   5	   1	   0	   2	   2	   1	   1	   2	   4	   4	   1	   1	   2	   1	   2	   2	   0	   3	   0	   0	   0	   2	   1	   1	   1	   1	   0	   0	   1	   2	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
25	 7	 173.96	  21.82	 173.0	  92	 174.54	 15.62	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   2	   1	   0	   1	   1	   1	   0	   0	   1	   1	   1	   1	   2	   5	   4	   1	   5	   4	   1	   6	   0	   4	   4	   4	   3	   4	   0	   1	   1	   7	   3	   2	   6	   5	   1	   5	   3	   4	   2	   4	   5	   3	   9	   4	   7	   2	   5	  12	  16	  10	   0	  14	  10	  20	  10	  17	  18	  13	   8	  31	  23	  36	  35	  38	  67	  45	  26	  25	  30	  30	  13	  20	  20	   9	  12	  11	   9	  14	  15	   7	  12	   8	   8	   8	   6	   8	   8	  10	   5	   4	   7	   7	   8	   8	   2	   4	   7	   7	   4	   8	   3	   6	   0	   3	   7	   1	   1	   2	   1	   3	   0	   2	   4	   1	   2	   1	   1	   2	   2	   0	   3	   1	   1	   3	   0	   2	   2	   0	   0	   1	   0	   1	   0	   0	   0	   1	   0	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
26	 0	 117.98	  19.28	 117.0	 118	 116.90	  6.32	1000   1	   0	   0	   0	   0	   0	   1	   0	   1	   0	   1	   0	   0	   1	   2	   0	   0	   1	   0	   1	   1	   0	   1	   0	   0	   0	   0	   2	   0	   2	   1	   0	   0	   0	   0	   0	   1	   0	   2	   0	   1	   1	   0	   1	   1	   0	   0	   0	   1	   0	   0	   0	   2	   0	   1	   1	   1	   0	   1	   2	   0	   2	   1	   2	   4	   3	   8	   3	   8	  11	   6	   4	   9	   4	  10	  16	   6	  19	  24	  24	  31	  33	  68	  34	  79	 122	  61	  61	  42	  44	  51	  19	   5	  21	  11	   3	   7	  12	   8	   5	   8	   8	   8	   1	   4	   3	   5	   1	   0	   2	   2	   0	   4	   1	   2	   2	   2	   1	   1	   0	   2	   1	   0	   1	   0	   1	   1	   0	   1	   0	   0	   0	   1	   0	   1	   0	   1	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   0	   0	   0	   0	   0	   0	   1	   2	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   2	   0	   0	   1	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   1	   0	   1	   1	   0	   0	   0	   1	   0	   1	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
26	 1	 117.82	  21.33	 117.0	 158	 117.44	  7.11	1000   0	   0	   1	   0	   0	   4	   0	   1	   2	   1	   0	   0	   1	   0	   1	   0	   0	   0	   3	   0	   4	   1	   1	   0	   0	   2	   1	   2	   0	   1	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   2	   1	   2	   1	   0	   2	   0	   0	   2	   0	   0	   1	   1	   1	   1	   0	   1	   3	   5	   3	   4	   7	   5	   3	   5	   5	   8	   1	   3	   9	   0	   1	   5	  17	  13	  11	   6	  10	  22	  11	  27	  31	  69	  31	  84	  74	  79	  54	  39	  39	  43	  23	  11	  25	  13	   4	  10	  11	   8	   9	   7	   8	   7	   3	   5	   6	   7	   5	   5	   6	   2	   0	   0	   4	   2	   1	   3	   2	   0	   0	   2	   4	   1	   0	   3	   1	   1	   0	   2	   0	   1	   0	   0	   0	   0	   1	   1	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   1	   0	   1	   0	   1	   0	   0	   0	   1	   0	   1	   0	   0	   1	   1	   0	   1	   2	   2	   1	   0	   1	   0	   0	   0	   0	   1	   1	   0	   0	   0	   2	   0	   0	   2	   0	   2	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
