ch	pt	mean	 std	median	outliers	mean_w/o_out	 std_w/o_out	    samples	 #61	 #62	 #63	 #64	 #65	 #66	 #67	 #68	 #69	 #70	 #71	 #72	 #73	 #74	 #75	 #76	 #77	 #78	 #79	 #80	 #81	 #82	 #83	 #84	 #85	 #86	 #87	 #88	 #89	 #90	 #91	 #92	 #93	 #94	 #95	 #96	 #97	 #98	 #99	#100	#101	#102	#103	#104	#105	#106	#107	#108	#109	#110	#111	#112	#113	#114	#115	#116	#117	#118	#119	#120	#121	#122	#123	#124	#125	#126	#127	#128	#129	#130	#131	#132	#133	#134	#135	#136	#137	#138	#139	#140	#141	#142	#143	#144	#145	#146	#147	#148	#149	#150	#151	#152	#153	#154	#155	#156	#157	#158	#159	#160	#161	#162	#163	#164	#165	#166	#167	#168	#169	#170	#171	#172	#173	#174	#175	#176	#177	#178	#179	#180	#181	#182	#183	#184	#185	#186	#187	#188	#189	#190	#191	#192	#193	#194	#195	#196	#197	#198	#199	#200	#201	#202	#203	#204	#205	#206	#207	#208	#209	#210	#211	#212	#213
19	 2	 153.82	   7.30	 154.0	  38	 152.93	  5.85	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   3	   3	   6	  15	  22	   4	  36	  27	  60	  24	  38	  50	  32	  28	  44	  56	  92	  73	  67	  82	  58	  10	  77	  16	  13	   5	   4	   5	   2	   1	   0	   5	   1	   3	   0	   4	   6	   5	   5	   7	   4	   4	   1	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
19	 3	 154.15	   8.08	 155.0	  15	 153.76	  7.49	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   4	   8	   5	  11	  30	  27	  15	  38	  32	  29	  13	  31	  28	  25	  22	  34	  54	  92	  86	  52	  83	  53	   8	  73	  30	  29	   7	  12	   6	   6	   5	   2	   0	   5	   4	   2	   4	   6	   4	   4	   6	   6	   2	   3	   2	   0	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
19	 4	 153.39	   8.37	 154.0	  41	 152.91	  7.25	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   3	   2	   0	   5	  13	  28	  15	  22	  28	  14	  10	  30	  17	  19	  14	  16	  35	  37	  38	  43	  50	  92	  62	  39	  89	  52	   8	  92	  32	  21	   6	   5	   4	   4	   0	   4	   7	  10	   3	   5	   1	   5	   2	   6	   3	   2	   3	   1	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
19	 5	 153.38	   9.79	 155.0	  23	 152.97	  9.08	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   0	   2	   4	   6	   4	  19	  20	  41	  26	  25	  14	  17	   3	  20	  15	  23	  12	  25	  28	  24	  25	  32	  34	  75	  60	  45	  77	  51	   4	 110	  38	  24	   6	   6	   2	   3	   5	   8	   9	   4	   3	   5	   8	   3	   2	   6	   6	   9	   3	   2	   1	   4	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
19	 6	 153.79	   9.87	 156.0	  22	 154.13	  9.38	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   4	   1	   4	  10	  25	  14	  18	  14	  23	  19	   8	  13	   9	   9	  14	  12	  21	  15	  14	  24	  24	  26	  23	  39	  63	  53	  41	  94	  71	   2	  98	  46	  36	  14	  17	  13	   4	   1	   6	   3	   8	   3	   4	  10	   4	   6	   6	   4	   7	   0	   1	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
19	 7	 153.64	  10.52	 156.0	  55	 154.76	  9.33	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   3	   0	   8	   6	  13	  22	   7	   9	  20	  19	  21	  17	  11	  20	  16	   4	  18	   6	  11	  11	   6	  39	  21	  21	  34	  37	  62	  36	  39	  67	  46	   5	  97	  66	  59	  13	  19	  14	   7	   3	   6	   3	   6	   6	   5	  10	  10	   3	   6	   6	   3	   0	   1	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 0	 130.20	   9.81	 130.0	  36	 129.75	  5.21	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   1	   1	   1	   2	   0	   0	   2	   1	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   3	   1	   6	   8	   5	   7	   6	  11	  31	  30	  32	  68	  64	  26	  75	  74	 112	  33	  65	  84	  58	  36	  49	  19	  25	  13	   3	   6	   9	   0	   1	   2	   2	   0	   0	   1	   0	   1	   1	   1	   1	   0	   0	   1	   0	   1	   1	   3	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   0	   0	   1	   0	   1	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   1	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   0	   0
20	 1	 130.47	   7.52	 130.0	  42	 129.64	  5.63	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   1	   1	   1	   1	   3	   5	   6	   8	   9	  14	  26	  40	  44	  25	  58	  54	  23	  70	  64	  81	  37	  73	  74	  59	  28	  44	  41	  29	  11	  10	  12	   2	   1	   2	   2	   1	   0	   2	   2	   5	   2	   1	   3	   1	   5	   2	   1	   6	   0	   2	   1	   3	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 2	 130.35	   7.94	 131.0	  46	 129.44	  6.14	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   2	   2	   5	   2	   7	  12	  24	  14	  26	  32	  51	  22	  29	  39	  34	  19	  47	  52	  69	  47	  91	  89	  67	  25	  48	  36	  32	   8	  10	   4	   4	   0	   3	   2	   1	   1	   2	   0	   2	   7	   2	   4	   5	   4	   5	   5	   2	   1	   1	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 3	 130.51	   8.53	 131.0	  25	 129.83	  7.46	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   2	  13	   5	  12	  27	  21	  33	  26	  24	  37	  26	  13	  33	  25	  11	  35	  44	  81	  42	  74	 102	  62	  34	  61	  31	  26	  18	   5	  13	   1	   0	   9	   1	   3	   0	   5	   4	   6	   4	   0	   5	   3	   4	   3	   5	   4	   0	   2	   3	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 4	 130.17	   8.68	 131.0	  19	 129.76	  7.98	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   3	   1	   9	   9	  13	   8	  21	  37	  27	  10	  19	  17	  27	  21	  13	  31	  33	  10	  30	  48	  67	  45	  79	  97	  70	  23	  67	  36	  34	  21	   5	   6	   3	   0	   4	   4	   6	   2	   3	   9	   3	   3	   2	   5	   4	   2	   3	   4	   3	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 5	 129.87	  10.06	 132.0	  32	 129.57	  9.11	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   1	   0	   9	   8	   6	  13	  15	  32	  18	  23	  29	  19	  12	  12	  16	  26	  20	  14	  23	  19	  15	  29	  38	  62	  35	  62	  92	  65	  42	  59	  39	  35	  16	   4	  11	   3	   4	   5	   5	   6	   2	   6	   4	   1	   2	   4	   7	  10	   3	   4	   6	   2	   0	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 6	 129.94	  10.04	 132.0	  37	 130.22	  9.14	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   5	   2	  17	  18	  12	  16	  14	  20	  10	  17	  12	   9	  16	  12	  17	  24	  19	  11	  24	  28	  10	  33	  40	  51	  45	  59	  89	  64	  28	  68	  49	  40	  24	   9	  13	   5	   1	   3	   5	   4	   1	  11	   7	   4	   5	   5	   4	   7	   5	   1	   3	   0	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 7	 130.24	  10.70	 132.0	   7	 130.37	 10.51	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   4	   2	   4	   5	   9	  24	   8	  10	  16	  16	  25	   8	  13	  17	  10	  11	  14	  15	  11	  16	  11	  24	  28	  11	  35	  38	  62	  23	  44	  59	  56	  31	  65	  61	  64	  27	  13	  20	   7	   1	   9	  12	   5	   2	   3	  10	   7	   6	   6	   6	   8	   1	   3	   1	   2	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 0	 163.13	  11.97	 162.0	  43	 162.70	  5.69	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   2	   0	   0	   0	   2	   1	   1	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   4	   3	   5	   1	   2	   4	   6	   6	   6	  10	  25	  34	  26	  55	  43	   9	  85	  68	  96	  47	  62	  74	  51	  25	  60	  42	  39	  16	  22	  14	   8	   2	   5	   2	   3	   1	   2	   3	   2	   0	   0	   0	   0	   0	   0	   1	   1	   0	   0	   0	   1	   1	   0	   1	   2	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   1	   0	   0	  10
21	 1	 163.12	   8.55	 163.0	  38	 162.25	  6.24	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   2	   1	   0	   0	   0	   0	   0	   1	   0	   2	   0	   2	  12	  11	  10	  13	  27	  34	  36	  35	  61	  37	   7	  79	  51	  74	  46	  77	  68	  53	  25	  53	  32	  40	  24	   8	  18	   6	   1	   6	   1	   4	   2	   0	   1	   1	   1	   1	   2	   2	   1	   2	   3	   2	   2	   4	   2	   2	   2	   3	   3	   1	   1	   2	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 2	 163.32	   8.87	 164.0	  59	 162.33	  6.32	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   0	   1	   2	   0	   1	   3	   1	   4	   2	   7	  10	  16	  10	  23	  27	  48	  25	  29	  43	  34	   3	  59	  52	  66	  26	  68	  75	  68	  33	  69	  44	  34	  18	  16	  16	   4	   4	   3	   3	   3	   1	   2	   0	   1	   0	   2	   2	   5	   5	   0	   5	   2	   3	   3	   6	   6	   0	   2	   2	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 3	 163.38	   9.29	 164.0	  36	 162.32	  7.60	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   5	   9	   8	  10	  18	  17	  31	  19	  33	  34	  32	  17	  31	  25	   1	  39	  43	  71	  32	  74	  86	  72	  27	  52	  39	  41	  24	  12	  15	   9	   3	   3	   6	   4	   1	   2	   3	   4	   2	   4	   1	   4	   0	   4	   5	   5	   4	   3	   3	   6	   3	   0	   2	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 4	 162.85	   9.45	 164.0	  31	 162.11	  8.19	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   3	   2	   1	   4	  10	  14	  10	  17	  23	  20	  26	  27	  20	  34	  14	  19	  31	  24	   4	  55	  37	  63	  25	  60	  90	  68	  27	  58	  41	  45	  24	  13	  19	   4	   3	   5	   2	   5	   0	   2	   3	   3	   3	   2	   3	   9	   2	   1	   6	   5	   4	   2	   2	   4	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 5	 162.70	  10.75	 164.0	  23	 161.98	  9.77	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   4	   1	   5	   8	   2	  12	  13	  28	  12	  22	  30	  19	  13	  18	  16	  27	  19	  18	  24	  25	   2	  48	  25	  53	  34	  61	  78	  60	  19	  63	  49	  44	  24	  12	  16	   7	   5	   3	   2	   7	   2	   3	   6	   8	   5	   0	   1	   5	   3	   5	   1	   8	   5	   5	   2	   6	   1	   2	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 6	 162.91	  10.57	 164.0	  12	 162.66	 10.13	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   2	   1	   5	   6	  13	   6	  25	  13	  19	   7	  19	  17	  13	  17	  12	  15	  23	  14	  20	  29	  17	   5	  40	  34	  43	  25	  62	  80	  57	  26	  72	  49	  56	  23	  17	  22	  12	   2	   4	   2	   6	   5	   3	   7	   7	   6	   4	   2	   5	   2	   3	   8	   6	   4	   0	   3	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 7	 163.16	  11.13	 164.0	  12	 163.14	 10.74	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   5	   0	   2	   1	  13	   7	  12	   3	  14	  20	  23	  11	  16	  20	  18	   9	   8	  14	  18	  12	  15	  35	  27	   2	  43	  35	  47	  25	  47	  41	  46	  31	  67	  50	  61	  31	  34	  24	  13	   3	   9	   7	   4	   3	   8	   3	   6	   8	   2	   7	  13	   3	   4	   6	   7	   1	   1	   2	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
22	 0	 142.38	  14.21	 142.0	  46	 141.95	  6.74	1000   0	   0	   0	   0	   0	   0	   1	   0	   1	   0	   0	   0	   2	   0	   1	   0	   2	   2	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   4	   3	   0	   1	   2	   2	   1	   3	   2	   3	   2	   0	   3	   7	  12	   4	  18	  27	  34	  22	  48	  47	  65	  63	  50	  62	  53	  18	  65	  54	  58	  34	  38	  38	  30	  15	  16	   9	  19	   3	   8	   9	   2	   0	   2	   2	   3	   0	   1	   1	   1	   0	   0	   2	   3	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   1	   0	   0	   0	   1	   0	   1	   0	   0	   0	   1	   0	   1	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   9
22	 1	 142.75	  10.11	 141.0	  44	 141.56	  7.08	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   1	   0	   1	   1	   0	   0	   0	   0	   1	   1	   0	   1	   4	   0	   8	   3	   3	  10	   8	  23	   8	  18	  38	  33	  26	  40	  39	  65	  43	  36	  90	  37	  16	  83	  40	  53	  27	  42	  35	  32	  17	  16	  12	  21	   9	   5	   4	   1	   0	   4	   0	   3	   1	   1	   1	   0	   2	   2	   1	   3	   2	   1	   0	   1	   1	   5	   2	   3	   1	   1	   3	   1	   2	   2	   0	   1	   0	   1	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
22	 2	 142.67	  10.28	 142.0	  39	 141.55	  7.79	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   1	   0	   1	   0	   0	   3	   1	   0	   3	   1	   1	   4	   2	   8	   6	   5	   7	  20	  20	  13	  29	  32	  34	  14	  42	  26	  62	  39	  31	  65	  47	  10	  67	  44	  73	  32	  47	  57	  36	  15	  14	  11	  14	   7	   0	   1	   2	   1	   1	   1	   2	   1	   1	   3	   3	   0	   3	   1	   0	   3	   0	   2	   5	   2	   6	   2	   5	   0	   1	   3	   1	   0	   1	   2	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
22	 3	 142.69	  10.84	 142.0	  43	 141.19	  8.32	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   2	   4	   2	   6	   2	   8	  14	  13	  20	  23	  23	  14	  30	  39	  32	  13	  22	  28	  34	  29	  37	  58	  55	  19	  73	  63	  66	  24	  41	  43	  25	  20	  10	  13	  13	   4	   5	   6	   3	   0	   5	   4	   1	   0	   0	   3	   4	   1	   2	   4	   5	   0	   4	   3	   1	   1	   2	   2	   4	   5	   4	   3	   1	   2	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
22	 4	 142.08	  10.82	 142.0	  39	 140.77	  8.79	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   4	   0	   1	   1	   9	  10	   5	   8	  11	   8	   8	  20	  28	  32	  17	  31	  34	  20	  14	  17	  21	  40	  30	  32	  62	  57	  22	  65	  50	  62	  31	  48	  48	  28	  18	  15	  11	   7	   4	   3	   7	   2	   0	   4	   0	   0	   2	   3	   2	   4	   2	   2	   2	   6	   4	   3	   4	   4	   2	   4	   0	   2	   1	   2	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
